"NUMERO_OS";"DATA_ABERTURA_OS";"DATA_ENCERRAMENTO_OS";"MEIO_SOLICITACAO";"CIDADE";"BAIRRO";"QUANTIDADE_REITERACAO";"DIAMETRO_REDE"
42254099;"26/12/2017";"02/01/2018";6;PAULISTA;AURORA;0;150
41986008;"01/11/2017";"01/11/2017";6;PAULISTA;AURORA;0;25
42175162;"07/12/2017";"07/12/2017";1;PAULISTA;AURORA;0;25
40989293;"13/04/2017";"18/04/2017";4;PAULISTA;AURORA;0;3.7
41211063;"30/05/2017";"30/05/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
42190000;"12/12/2017";"13/12/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
41529116;"04/08/2017";"04/08/2017";6;PAULISTA;ARTUR LUNDGREN I;0;75
41527776;"04/08/2017";"04/08/2017";6;PAULISTA;ARTUR LUNDGREN I;0;75
41528897;"04/08/2017";"04/08/2017";6;PAULISTA;ARTUR LUNDGREN I;0;75
41528701;"04/08/2017";"04/08/2017";6;PAULISTA;ARTUR LUNDGREN I;0;75
41180232;"24/05/2017";"24/05/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
41180632;"24/05/2017";"24/05/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
40901052;"23/03/2017";"20/04/2017";4;PAULISTA;ARTUR LUNDGREN I;0;1.3
40843113;"09/03/2017";"09/03/2017";1;PAULISTA;ARTUR LUNDGREN I;0;20
40832345;"08/03/2017";"09/03/2017";1;PAULISTA;ARTUR LUNDGREN I;0;60
42233840;"22/12/2017";"22/12/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
42189740;"12/12/2017";"15/12/2017";6;PAULISTA;ARTUR LUNDGREN I;0;200
41672067;"31/08/2017";"31/08/2017";4;PAULISTA;ARTUR LUNDGREN I;0;200
41169465;"23/05/2017";"23/05/2017";4;PAULISTA;ARTUR LUNDGREN I;0;20
42224537;"19/12/2017";"19/12/2017";4;PAULISTA;ARTUR LUNDGREN I;0;20
42209189;"18/12/2017";"19/12/2017";4;PAULISTA;ARTUR LUNDGREN I;0;20
41188417;"25/05/2017";"31/05/2017";1;PAULISTA;ARTUR LUNDGREN I;0;20
41513859;"01/08/2017";"01/08/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
41513645;"01/08/2017";"01/08/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
41591009;"17/08/2017";"17/08/2017";4;PAULISTA;ARTUR LUNDGREN I;0;200
41288005;"23/06/2017";"23/06/2017";4;PAULISTA;ARTUR LUNDGREN I;0;60
41287425;"22/06/2017";"22/06/2017";4;PAULISTA;ARTUR LUNDGREN I;0;60
42018811;"08/11/2017";"08/11/2017";6;PAULISTA;ARTUR LUNDGREN I;0;32
42018957;"08/11/2017";"08/11/2017";6;PAULISTA;ARTUR LUNDGREN I;0;32
42017837;"07/11/2017";"08/11/2017";6;PAULISTA;ARTUR LUNDGREN I;0;60
41805814;"03/10/2017";"09/10/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
41180989;"24/05/2017";"24/05/2017";6;PAULISTA;ARTUR LUNDGREN I;0;25
41216788;"31/05/2017";"31/05/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
40812329;"06/03/2017";"09/03/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
40806622;"03/03/2017";"08/03/2017";6;PAULISTA;ARTUR LUNDGREN I;0;20
41263287;"15/06/2017";"15/06/2017";8;PAULISTA;ARTUR LUNDGREN I;0;25
41220043;"02/06/2017";"02/06/2017";1;PAULISTA;ARTUR LUNDGREN I;0;20
41220287;"02/06/2017";"02/06/2017";1;PAULISTA;ARTUR LUNDGREN I;0;20
41512329;"31/07/2017";"31/07/2017";8;PAULISTA;ARTUR LUNDGREN I;0;20
42125552;"28/11/2017";"28/11/2017";6;PAULISTA;CENTRO;0;20
40797701;"24/02/2017";"06/03/2017";6;PAULISTA;CENTRO;0;25
42210274;"18/12/2017";"02/01/2018";6;PAULISTA;CENTRO;0;20
